Time, Vsupply, ia, ib, ic, dca, dcb, dcc, dc_activated
0.969, 15.88, 3.43, 0.0, 0.0, 0.096, 0.0, 0.0, 0
0.97, 15.88, 3.473, 0.0, 0.0, 0.096, 0.0, 0.0, 0
0.971, 15.88, 3.458, 0.0, 0.0, 0.096, 0.0, 0.0, 0
0.972, 15.88, 3.489, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.973, 15.88, 3.523, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.974, 15.88, 3.482, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.975, 15.88, 3.492, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.976, 15.88, 3.492, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.977, 15.88, 3.461, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.978, 15.88, 3.465, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.979, 15.88, 3.486, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.98, 15.88, 3.462, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.981, 15.88, 3.444, 0.0, 0.0, 0.097, 0.0, 0.0, 0
0.982, 15.88, 3.524, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.983, 15.88, 3.529, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.984, 15.87, 3.529, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.985, 15.87, 3.526, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.986, 15.87, 3.505, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.987, 15.87, 3.517, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.988, 15.87, 3.509, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.989, 15.87, 3.523, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.99, 15.87, 3.543, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.991, 15.87, 3.516, 0.0, 0.0, 0.098, 0.0, 0.0, 0
0.992, 15.87, 3.534, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.993, 15.87, 3.539, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.994, 15.87, 3.553, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.995, 15.87, 3.574, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.996, 15.87, 3.55, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.997, 15.87, 3.532, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.998, 15.87, 3.553, 0.0, 0.0, 0.099, 0.0, 0.0, 0
0.999, 15.87, 3.564, 0.0, 0.0, 0.099, 0.0, 0.0, 0
1.0, 15.87, 3.568, 0.0, 0.0, 0.099, 0.0, 0.0, 0
1.001, 15.88, 3.538, 0.0, 0.0, 0.099, 0.0, 0.0, 0
1.002, 15.87, 3.573, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.003, 15.87, 3.578, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.004, 15.87, 3.534, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.005, 15.87, 3.547, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.006, 15.87, 3.564, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.007, 15.87, 3.563, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.008, 15.87, 3.567, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.009, 15.87, 3.569, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.01, 15.87, 3.535, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.011, 15.87, 3.545, 0.0, 0.0, 0.1, 0.0, 0.0, 0
1.012, 15.87, 3.585, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.013, 15.87, 3.609, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.014, 15.87, 3.577, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.015, 15.87, 3.581, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.016, 15.87, 3.577, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.017, 15.87, 3.577, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.018, 15.87, 3.583, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.019, 15.87, 3.6, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.02, 15.87, 3.595, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.021, 15.87, 3.562, 0.0, 0.0, 0.101, 0.0, 0.0, 0
1.022, 15.87, 3.571, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.023, 15.87, 3.634, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.024, 15.87, 3.605, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.025, 15.87, 3.611, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.026, 15.87, 3.589, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.027, 15.87, 3.617, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.028, 15.87, 3.613, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.029, 15.87, 3.615, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.03, 15.87, 3.561, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.031, 15.87, 3.621, 0.0, 0.0, 0.102, 0.0, 0.0, 0
1.032, 15.87, 3.639, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.033, 15.87, 3.629, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.034, 15.87, 3.635, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.035, 15.87, 3.667, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.036, 15.87, 3.655, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.037, 15.87, 3.641, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.038, 15.87, 3.655, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.039, 15.87, 3.653, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.04, 15.87, 3.655, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.041, 15.87, 3.655, 0.0, 0.0, 0.103, 0.0, 0.0, 0
1.042, 15.87, 3.688, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.043, 15.87, 3.677, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.044, 15.87, 3.687, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.045, 15.87, 3.7, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.046, 15.87, 3.675, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.047, 15.87, 3.67, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.048, 15.87, 3.66, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.049, 15.87, 3.642, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.05, 15.87, 3.694, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.051, 15.87, 3.632, 0.0, 0.0, 0.104, 0.0, 0.0, 0
1.052, 15.87, 3.737, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.053, 15.87, 3.715, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.054, 15.87, 3.76, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.055, 15.87, 3.72, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.056, 15.87, 3.752, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.057, 15.87, 3.688, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.058, 15.87, 3.699, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.059, 15.87, 3.694, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.06, 15.87, 3.696, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.061, 15.87, 3.699, 0.0, 0.0, 0.105, 0.0, 0.0, 0
1.062, 15.87, 3.761, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.063, 15.87, 3.724, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.064, 15.87, 3.761, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.065, 15.87, 3.717, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.066, 15.87, 3.708, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.067, 15.87, 3.751, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.068, 15.87, 3.736, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.069, 15.87, 3.691, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.07, 15.87, 3.72, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.071, 15.87, 3.763, 0.0, 0.0, 0.106, 0.0, 0.0, 0
1.072, 15.87, 3.752, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.073, 15.87, 3.756, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.074, 15.87, 3.762, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.075, 15.87, 3.799, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.076, 15.87, 3.739, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.077, 15.87, 3.792, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.078, 15.87, 3.77, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.079, 15.87, 3.74, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.08, 15.87, 3.746, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.081, 15.87, 3.792, 0.0, 0.0, 0.107, 0.0, 0.0, 0
1.082, 15.87, 3.729, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.083, 15.87, 3.806, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.084, 15.87, 3.733, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.085, 15.87, 3.765, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.086, 15.87, 3.77, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.087, 15.87, 3.796, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.088, 15.87, 3.745, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.089, 15.87, 3.8, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.09, 15.87, 3.771, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.091, 15.87, 3.771, 0.0, 0.0, 0.108, 0.0, 0.0, 0
1.092, 15.87, 3.814, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.093, 15.87, 3.836, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.094, 15.87, 3.827, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.095, 15.87, 3.812, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.096, 15.87, 3.78, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.097, 15.87, 3.829, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.098, 15.87, 3.819, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.099, 15.87, 3.813, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.1, 15.87, 3.832, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.101, 15.87, 3.819, 0.0, 0.0, 0.109, 0.0, 0.0, 0
1.102, 15.87, 3.852, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.103, 15.87, 3.848, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.104, 15.87, 3.822, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.105, 15.87, 3.816, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.106, 15.87, 3.84, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.107, 15.87, 3.813, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.108, 15.87, 3.817, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.109, 15.87, 3.815, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.11, 15.87, 3.86, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.111, 15.87, 3.86, 0.0, 0.0, 0.11, 0.0, 0.0, 0
1.112, 15.87, 3.836, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.113, 15.87, 3.889, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.114, 15.87, 3.887, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.115, 15.87, 3.833, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.116, 15.87, 3.833, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.117, 15.87, 3.833, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.118, 15.87, 3.874, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.119, 15.87, 3.872, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.12, 15.87, 3.872, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.121, 15.87, 3.847, 0.0, 0.0, 0.111, 0.0, 0.0, 0
1.122, 15.87, 3.873, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.123, 15.87, 3.839, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.124, 15.87, 3.872, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.125, 15.87, 3.907, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.126, 15.87, 3.873, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.127, 15.86, 3.867, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.128, 15.87, 3.886, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.129, 15.87, 3.891, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.13, 15.87, 3.881, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.131, 15.86, 3.88, 0.0, 0.0, 0.112, 0.0, 0.0, 0
1.132, 15.86, 3.87, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.133, 15.86, 3.904, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.134, 15.86, 3.881, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.135, 15.86, 3.85, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.136, 15.86, 3.882, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.137, 15.87, 3.915, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.138, 15.87, 3.897, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.139, 15.86, 3.892, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.14, 15.87, 3.887, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.141, 15.86, 3.934, 0.0, 0.0, 0.113, 0.0, 0.0, 0
1.142, 15.86, 3.939, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.143, 15.86, 3.938, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.144, 15.86, 3.905, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.145, 15.86, 3.938, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.146, 15.86, 3.948, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.147, 15.86, 3.915, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.148, 15.86, 3.936, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.149, 15.86, 3.972, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.15, 15.86, 3.941, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.151, 15.86, 3.927, 0.0, 0.0, 0.114, 0.0, 0.0, 0
1.152, 15.86, 3.944, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.153, 15.86, 3.972, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.154, 15.86, 3.97, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.155, 15.86, 3.965, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.156, 15.86, 3.958, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.157, 15.86, 3.992, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.158, 15.86, 3.951, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.159, 15.86, 3.961, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.16, 15.86, 3.953, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.161, 15.86, 3.968, 0.0, 0.0, 0.115, 0.0, 0.0, 0
1.162, 15.86, 3.978, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.163, 15.86, 3.975, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.164, 15.86, 3.958, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.165, 15.86, 4.003, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.166, 15.86, 3.979, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.167, 15.86, 3.973, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.168, 15.86, 3.991, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.169, 15.86, 3.962, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.17, 15.86, 3.979, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.171, 15.86, 3.97, 0.0, 0.0, 0.116, 0.0, 0.0, 0
1.172, 15.86, 4.013, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.173, 15.86, 4.016, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.174, 15.86, 3.991, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.175, 15.86, 4.01, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.176, 15.86, 4.021, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.177, 15.86, 4.006, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.178, 15.86, 4.007, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.179, 15.86, 3.978, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.18, 15.86, 3.97, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.181, 15.86, 4.005, 0.0, 0.0, 0.117, 0.0, 0.0, 0
1.182, 15.86, 4.043, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.183, 15.86, 4.027, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.184, 15.86, 4.036, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.185, 15.86, 4.061, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.186, 15.86, 4.055, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.187, 15.86, 4.036, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.188, 15.86, 4.035, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.189, 15.86, 4.044, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.19, 15.86, 4.064, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.191, 15.86, 4.049, 0.0, 0.0, 0.118, 0.0, 0.0, 0
1.192, 15.86, 4.08, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.193, 15.86, 4.049, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.194, 15.86, 4.061, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.195, 15.86, 4.065, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.196, 15.86, 4.085, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.197, 15.86, 4.085, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.198, 15.86, 4.055, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.199, 15.86, 4.026, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.2, 15.86, 4.031, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.201, 15.86, 4.07, 0.0, 0.0, 0.119, 0.0, 0.0, 0
1.202, 15.86, 4.08, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.203, 15.86, 4.087, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.204, 15.86, 4.108, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.205, 15.86, 4.105, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.206, 15.86, 4.067, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.207, 15.86, 4.097, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.208, 15.86, 4.065, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.209, 15.86, 4.079, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.21, 15.86, 4.091, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.211, 15.86, 4.057, 0.0, 0.0, 0.12, 0.0, 0.0, 0
1.212, 15.86, 4.087, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.213, 15.86, 4.125, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.214, 15.86, 4.094, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.215, 15.86, 4.092, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.216, 15.86, 4.099, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.217, 15.86, 4.093, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.218, 15.86, 4.098, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.219, 15.86, 4.108, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.22, 15.86, 4.102, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.221, 15.86, 4.09, 0.0, 0.0, 0.121, 0.0, 0.0, 0
1.222, 15.86, 4.145, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.223, 15.86, 4.143, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.224, 15.86, 4.131, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.225, 15.86, 4.107, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.226, 15.86, 4.109, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.227, 15.86, 4.114, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.228, 15.86, 4.116, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.229, 15.86, 4.105, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.23, 15.86, 4.157, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.231, 15.86, 4.114, 0.0, 0.0, 0.122, 0.0, 0.0, 0
1.232, 15.86, 4.181, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.233, 15.86, 4.15, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.234, 15.86, 4.153, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.235, 15.86, 4.176, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.236, 15.86, 4.149, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.237, 15.86, 4.149, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.238, 15.86, 4.181, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.239, 15.86, 4.159, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.24, 15.86, 4.153, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.241, 15.86, 4.176, 0.0, 0.0, 0.123, 0.0, 0.0, 0
1.242, 15.86, 4.188, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.243, 15.86, 4.176, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.244, 15.85, 4.187, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.245, 15.86, 4.18, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.246, 15.85, 4.207, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.247, 15.86, 4.18, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.248, 15.86, 4.185, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.249, 15.86, 4.183, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.25, 15.85, 4.193, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.251, 15.85, 4.193, 0.0, 0.0, 0.124, 0.0, 0.0, 0
1.252, 15.85, 4.219, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.253, 15.85, 4.223, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.254, 15.85, 4.22, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.255, 15.85, 4.214, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.256, 15.85, 4.225, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.257, 15.85, 4.2, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.258, 15.85, 4.24, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.259, 15.85, 4.23, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.26, 15.85, 4.232, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.261, 15.85, 4.236, 0.0, 0.0, 0.125, 0.0, 0.0, 0
1.262, 15.85, 4.245, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.263, 15.85, 4.242, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.264, 15.85, 4.247, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.265, 15.85, 4.237, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.266, 15.85, 4.261, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.267, 15.85, 4.254, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.268, 15.85, 4.242, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.269, 15.85, 4.261, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.27, 15.85, 4.242, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.271, 15.85, 4.252, 0.0, 0.0, 0.126, 0.0, 0.0, 0
1.272, 15.85, 4.286, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.273, 15.85, 4.245, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.274, 15.85, 4.274, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.275, 15.85, 4.253, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.276, 15.85, 4.259, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.277, 15.85, 4.275, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.278, 15.85, 4.271, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.279, 15.85, 4.259, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.28, 15.85, 4.272, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.281, 15.85, 4.288, 0.0, 0.0, 0.127, 0.0, 0.0, 0
1.282, 15.85, 4.295, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.283, 15.85, 4.296, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.284, 15.85, 4.285, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.285, 15.85, 4.289, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.286, 15.85, 4.275, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.287, 15.85, 4.296, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.288, 15.85, 4.314, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.289, 15.85, 4.288, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.29, 15.85, 4.292, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.291, 15.85, 4.314, 0.0, 0.0, 0.128, 0.0, 0.0, 0
1.292, 15.85, 4.327, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.293, 15.85, 4.34, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.294, 15.85, 4.354, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.295, 15.85, 4.348, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.296, 15.85, 4.336, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.297, 15.85, 4.326, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.298, 15.85, 4.341, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.299, 15.85, 4.342, 0.0, 0.0, 0.129, 0.0, 0.0, 0
1.3, 15.85, 4.345, 0.0, 0.0, 0.129, 0.0, 0.0, 0
